"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0031325","GO:0031325","positive regulation of cellular metabolic process",284,0.603382733748308,1.05056582361628,0.166833166833167,0.667332667332667,0.637896439400199,281,"tags=24%, list=18%, signal=24%","Gata2/Tsc22d1/Pim2/F2r/Igtp/Irgm1/Mycn/Flt3/Irf9/Il12a/Spp1/Ikzf2/Hmga2/Trim30a/Ccnd1/Cd74/Cdh1/Rab38/Myc/Cebpe/Id2/Zfp36/Ptms/Itgb3/Lcn2/Smad3/Nkx2-3/Mef2c/Pcsk9/Tcf4/Hmgn3/Vldlr/Tyrobp/Irf8/Gata3/Ccnd2/Meis1/S100a10/Socs1/Mmp8/Csf1r/Tfr2/Plxnb2/Tox/Vim/Il6st/Parp9/Csrp3/Ctr9/Dnmt3b/Prkcq/Klf4/Sema7a/Calcoco1/Ceacam1/Rbpms/Eya2/Kit/Cd28/Lmna/Bnip3/Ptprn/Top2a/Klf9/Klf2/Anxa1/Trim34a/Bcl2/Apln"
"GO:0032673","GO:0032673","regulation of interleukin-4 production",11,0.754561131059154,1.20556339646118,0.167179487179487,0.667446621819245,0.638005367322958,243,"tags=55%, list=16%, signal=46%","Slc7a5/Havcr2/Gata3/Cd83/Prkcq/Cd28"
"GO:0043547","GO:0043547","positive regulation of GTPase activity",38,0.670709878067954,1.13156284268484,0.167832167832168,0.668780934435583,0.639280823041934,248,"tags=32%, list=16%, signal=27%","Prtn3/F2r/Ccl9/Sipa1l1/Rasgef1b/Thy1/F11r/Ccl4/S100a10/Ccl24/Ccl2/Ccl6"
"GO:0001649","GO:0001649","osteoblast differentiation",29,0.682804244107206,1.14260805042404,0.168831168831169,0.670218250558515,0.64065473875443,188,"tags=24%, list=12%, signal=22%","Dlk1/Spp1/Id2/Smad3/Mef2c/Cd276/Il6st"
"GO:0002699","GO:0002699","positive regulation of immune effector process",55,0.650226312970707,1.10715936561515,0.168831168831169,0.670218250558515,0.64065473875443,243,"tags=27%, list=16%, signal=24%","Gata2/Ccr2/Il12a/Rsad2/Il1r1/Cfp/Cd74/Cd27/Tyrobp/Gata3/Sema7a/Ccl2/Ffar2/Kit/Cd28"
"GO:0019886","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II",11,0.753833306662036,1.20440055038271,0.169230769230769,0.670537010159652,0.640959437781682,179,"tags=45%, list=12%, signal=40%","Cd74/Ifi30/H2-Eb1/Ctss/H2-Aa"
"GO:0070663","GO:0070663","regulation of leukocyte proliferation",61,0.643715811370934,1.10063181076826,0.16983016983017,0.67164473944135,0.642018304819375,324,"tags=41%, list=21%, signal=34%","Csf2rb2/Ccr2/Il12a/Cd74/Csf2rb/Pdcd1lg2/Mef2c/Cd276/Havcr2/Tyrobp/Csf1r/H2-Aa/Il6st/Prkcq/Ceacam1/Lgals3/Kit/Cd28/Anxa1/Bcl2/Tnfrsf1b/Il27ra/Mpl/Cd59a/Il6"
"GO:0043388","GO:0043388","positive regulation of DNA binding",10,0.759898743738938,1.21170122191958,0.171987641606591,0.673533924277606,0.643824157191677,202,"tags=50%, list=13%, signal=44%","Myc/H1f0/Gata3/Mmp8/Klf4"
"GO:0010586","GO:0010586","miRNA metabolic process",16,0.71825281061177,1.17292659897676,0.17255297679112,0.673533924277606,0.643824157191677,202,"tags=31%, list=13%, signal=27%","Gata2/Myc/Smad3/Gata3/Klf4"
"GO:0061614","GO:0061614","miRNA transcription",16,0.71825281061177,1.17292659897676,0.17255297679112,0.673533924277606,0.643824157191677,202,"tags=31%, list=13%, signal=27%","Gata2/Myc/Smad3/Gata3/Klf4"
"GO:1902893","GO:1902893","regulation of miRNA transcription",16,0.71825281061177,1.17292659897676,0.17255297679112,0.673533924277606,0.643824157191677,202,"tags=31%, list=13%, signal=27%","Gata2/Myc/Smad3/Gata3/Klf4"
"GO:2000628","GO:2000628","regulation of miRNA metabolic process",16,0.71825281061177,1.17292659897676,0.17255297679112,0.673533924277606,0.643824157191677,202,"tags=31%, list=13%, signal=27%","Gata2/Myc/Smad3/Gata3/Klf4"
"GO:0032870","GO:0032870","cellular response to hormone stimulus",51,0.651666477803079,1.10874219630559,0.171828171828172,0.673533924277606,0.643824157191677,347,"tags=45%, list=22%, signal=36%","Cyp11a1/Socs2/Hmga2/Zfp36/Car2/Mef2c/Pcsk9/Socs1/Socs3/Aqp1/Csrp3/Prkcq/Calcoco1/Lpl/Ceacam1/Kit/Ptprf/Klf9/Anxa1/Foxo1/Dab2/Camk2a/Ptger4"
"GO:0061024","GO:0061024","membrane organization",64,0.63973702974195,1.09469322593239,0.170829170829171,0.673533924277606,0.643824157191677,455,"tags=50%, list=29%, signal=37%","Gata2/Casp6/Rtp4/Sirpa/Dmkn/Samd9l/Myc/Cd9/Fchsd2/S100a10/Csrp3/Psap/Mfge8/Eya2/Lmna/Bnip3/Anxa1/Bcl2/Myadm/Camk2a/S100a9/Plscr2/Slc7a11/Itgam/Bcl2l11/Anxa6/Rilpl1/Stx1a/Zmpste24/C3/Shank3/Ier3"
"GO:0033628","GO:0033628","regulation of cell adhesion mediated by integrin",10,0.754770577656645,1.20352407310954,0.181256436663234,0.673739065698865,0.644020249768288,117,"tags=20%, list=8%, signal=19%","Podxl/Itgb3"
"GO:0098751","GO:0098751","bone cell development",10,0.754004975636817,1.2023032776936,0.181256436663234,0.673739065698865,0.644020249768288,240,"tags=40%, list=16%, signal=34%","Tyrobp/Meis1/Kit/Gp9"
"GO:0090049","GO:0090049","regulation of cell migration involved in sprouting angiogenesis",11,0.750813536794119,1.19957585975309,0.175384615384615,0.673739065698865,0.644020249768288,274,"tags=45%, list=18%, signal=38%","Gata2/Rhoj/Tbxa2r/Klf4/Anxa1"
"GO:0002369","GO:0002369","T cell cytokine production",11,0.748318600773718,1.195589696911,0.177435897435897,0.673739065698865,0.644020249768288,158,"tags=45%, list=10%, signal=41%","Ccr2/Il12a/Rsad2/Il1r1/Gata3"
"GO:0002711","GO:0002711","positive regulation of T cell mediated immunity",12,0.74464903564622,1.19530551545065,0.175152749490835,0.673739065698865,0.644020249768288,158,"tags=33%, list=10%, signal=30%","Il12a/Rsad2/Il1r1/Gata3"
"GO:0006509","GO:0006509","membrane protein ectodomain proteolysis",11,0.747733968461522,1.19465562903107,0.178461538461538,0.673739065698865,0.644020249768288,3,"tags=9%, list=0%, signal=9%","Prtn3"
"GO:0032633","GO:0032633","interleukin-4 production",12,0.744050669310732,1.19434502192037,0.177189409368635,0.673739065698865,0.644020249768288,243,"tags=50%, list=16%, signal=42%","Slc7a5/Havcr2/Gata3/Cd83/Prkcq/Cd28"
"GO:0072080","GO:0072080","nephron tubule development",11,0.747497871690579,1.19427841688303,0.178461538461538,0.673739065698865,0.644020249768288,279,"tags=45%, list=18%, signal=38%","Myc/Mef2c/Gata3/Aqp1/Bcl2"
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway",14,0.729242587106467,1.18332406823515,0.175456389452333,0.673739065698865,0.644020249768288,315,"tags=29%, list=20%, signal=23%","Cdh1/Dkkl1/Foxo1/Dab2"
"GO:0072331","GO:0072331","signal transduction by p53 class mediator",15,0.721460356487137,1.17500992386872,0.178607467204844,0.673739065698865,0.644020249768288,97,"tags=20%, list=6%, signal=19%","Casp6/Cd74/Myc"
"GO:0055076","GO:0055076","transition metal ion homeostasis",15,0.721174727357401,1.17454473259526,0.178607467204844,0.673739065698865,0.644020249768288,178,"tags=33%, list=11%, signal=30%","Fth1/Mt1/Myc/Lcn2/Tfr2"
"GO:0046390","GO:0046390","ribose phosphate biosynthetic process",16,0.716859525724578,1.17065132642649,0.177598385469223,0.673739065698865,0.644020249768288,218,"tags=31%, list=14%, signal=27%","Myc/Gmpr/Pygl/Ak4/Acss1"
"GO:0032689","GO:0032689","negative regulation of interferon-gamma production",16,0.715982728881459,1.16921949306086,0.179616548940464,0.673739065698865,0.644020249768288,208,"tags=44%, list=13%, signal=38%","Pdcd1lg2/Cd276/Pglyrp2/Havcr2/Gata3/Pglyrp1/Il1rl1"
"GO:0045666","GO:0045666","positive regulation of neuron differentiation",18,0.707383096357074,1.15910470882473,0.180904522613065,0.673739065698865,0.644020249768288,199,"tags=28%, list=13%, signal=24%","Gata2/Socs2/Mef2c/Tcf4/Dnmt3b"
"GO:0014812","GO:0014812","muscle cell migration",18,0.706754153509632,1.15807413484041,0.181909547738693,0.673739065698865,0.644020249768288,347,"tags=39%, list=22%, signal=31%","Myc/Itgb3/Mef2c/Il6st/Anxa1/Bcl2/Ptger4"
"GO:2001056","GO:2001056","positive regulation of cysteine-type endopeptidase activity",25,0.689219104822496,1.14613123001065,0.176176176176176,0.673739065698865,0.644020249768288,130,"tags=24%, list=8%, signal=22%","Casp6/F2r/Hip1/Myc/Tnfsf10/Smad3"
"GO:0010950","GO:0010950","positive regulation of endopeptidase activity",26,0.685822552968397,1.14120272176285,0.181181181181181,0.673739065698865,0.644020249768288,130,"tags=23%, list=8%, signal=22%","Casp6/F2r/Hip1/Myc/Tnfsf10/Smad3"
"GO:0016053","GO:0016053","organic acid biosynthetic process",28,0.682137109283601,1.13994530439262,0.176,0.673739065698865,0.644020249768288,274,"tags=36%, list=18%, signal=30%","Alox5/Fabp5/Cd74/Lipg/Mgst2/Acss1/Lpl/Ceacam1/Plod2/Anxa1"
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process",28,0.682137109283601,1.13994530439262,0.176,0.673739065698865,0.644020249768288,274,"tags=36%, list=18%, signal=30%","Alox5/Fabp5/Cd74/Lipg/Mgst2/Acss1/Lpl/Ceacam1/Plod2/Anxa1"
"GO:0048659","GO:0048659","smooth muscle cell proliferation",33,0.673623035629826,1.13291634778468,0.17982017982018,0.673739065698865,0.644020249768288,375,"tags=36%, list=24%, signal=28%","Elane/Il12a/Myc/Id2/Itgb3/Mef2c/Klf4/Ndrg2/Apln/Il6/C3ar1/Cx3cl1"
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation",33,0.673623035629826,1.13291634778468,0.17982017982018,0.673739065698865,0.644020249768288,375,"tags=36%, list=24%, signal=28%","Elane/Il12a/Myc/Id2/Itgb3/Mef2c/Klf4/Ndrg2/Apln/Il6/C3ar1/Cx3cl1"
"GO:1990266","GO:1990266","neutrophil migration",45,0.656518825280854,1.11315346033024,0.181818181818182,0.673739065698865,0.644020249768288,403,"tags=47%, list=26%, signal=36%","Prtn3/Ccl9/Sell/Spp1/Il1r1/Cd74/Ccl4/Pde4b/Ccl24/Ccl2/Lgals3/Ccl6/S100a8/Pf4/C3ar1/Ptger4/Ccl3/S100a9/Cx3cl1/Itgam/Ccr7"
"GO:0030003","GO:0030003","cellular cation homeostasis",66,0.640057034344122,1.09542312946897,0.173826173826174,0.673739065698865,0.644020249768288,331,"tags=33%, list=21%, signal=27%","F2r/Fth1/Ccr2/Mt1/Spp1/Tgm2/Rab38/Myc/Thy1/Car2/Itgb3/Lcn2/Ccr1/Tfr2/Csrp3/Ccl2/Gp9/Bnip3/Bcl2/Ccr5/Tmem9/Ms4a2"
"GO:0032943","GO:0032943","mononuclear cell proliferation",67,0.636824840962971,1.09047842967044,0.181818181818182,0.673739065698865,0.644020249768288,415,"tags=48%, list=27%, signal=37%","Flt3/Ccr2/Il12a/Cd74/Cd27/Myc/Pdcd1lg2/Satb1/Mef2c/Cd276/Havcr2/Tyrobp/Csf1r/H2-Aa/Il6st/Prkcq/Ceacam1/Lgals3/Cd28/Anxa1/Bcl2/Tnfrsf1b/Il27ra/Mpl/Cd59a/Il6/Nfatc2/Itgam/Fyn/Ccr7/Cd55/Tnfrsf9"
"GO:0099536","GO:0099536","synaptic signaling",86,0.628167664466369,1.07964522081763,0.17982017982018,0.673739065698865,0.644020249768288,156,"tags=14%, list=10%, signal=13%","Ly6a/F2r/Ccr2/Fabp5/Ly6c2/Sipa1l1/Cdh1/Nrgn/Car2/Fchsd2/Mef2c/Tyrobp"
"GO:0051247","GO:0051247","positive regulation of protein metabolic process",162,0.610405174885708,1.05831391862647,0.175824175824176,0.673739065698865,0.644020249768288,250,"tags=23%, list=16%, signal=22%","Casp6/F2r/Igtp/Irgm1/Flt3/Il12a/Hmga2/Trim30a/Ccnd1/Cd74/Hip1/Myc/Ctsc/Itgb3/Tnfsf10/Smad3/Pcsk9/Vldlr/Gata3/Ccnd2/S100a10/Socs1/Csf1r/Tfr2/Plxnb2/Vim/Il6st/Parp9/Ctr9/Dnmt3b/Klf4/Sema7a/Ceacam1/Rbpms/Lgmn/Kit/Lmna/S100a8"
"GO:0007267","GO:0007267","cell-cell signaling",185,0.608277185271641,1.05566976667455,0.17982017982018,0.673739065698865,0.644020249768288,351,"tags=28%, list=23%, signal=25%","Ly6a/F2r/Alox5/Ccr2/Spp1/Fabp5/Slc18a2/Ly6c2/Hmga2/Cd34/Sipa1l1/Ccnd1/Cdh1/Nrgn/Myc/Thy1/Car2/Dkkl1/Smad3/Fchsd2/Mef2c/Hmgn3/Tyrobp/Gata3/Ccr1/Tfr2/Aqp1/Ctr9/Klf4/Calcoco1/Ccl2/Ffar2/Lgmn/Lgals3/Kit/S100a8/Ndrg2/Ptprn/Anxa1/Apln/Foxo1/Tnfrsf1b/Tmem108/Ccr5/Kdm5b/Dab2/Tmem9/Il6/Camk2a/Ptger4/L1cam/S100a9"
"GO:0009889","GO:0009889","regulation of biosynthetic process",321,0.600160354018388,1.04487786122851,0.175824175824176,0.673739065698865,0.644020249768288,351,"tags=27%, list=23%, signal=26%","Gata2/Elane/Tsc22d1/Pim2/F2r/Mycn/Irf9/Bcl11a/Alox5/Sirpa/Gfi1/Spp1/Fabp5/Ikzf2/Hmga2/Cd34/Tnip3/Trim30a/Ccnd1/Cd74/Cdh1/Basp1/Rab38/Myc/Cebpe/Id2/Zfp36/Ptms/Lcn2/Dkkl1/Smad3/Nkx2-3/Satb1/Mef2c/Tcf4/Igfbp7/Havcr2/Hmgn3/Arx/Irf8/Gata3/Meis1/S100a10/Ak4/Mmp8/Tfr2/Plxnb2/Tox/Vim/Parp9/Csrp3/Ctr9/Dnmt3b/Prkcq/Klf4/Mn1/Calcoco1/Ccl2/Ceacam1/Kit/Cd28/Ptprn/Top2a/Klf9/Klf2/Aff3/Pde2a/Anxa1/Trim34a/Bcl2/Apln/Ptp4a3/Foxo1/Msi2/Tnfrsf1b/Gadd45a/Kdm5b/Dab2/Il6/Dach1/Ets1/C3ar1/Runx3/Camk2a/Ptger4/Ccl3/S100a9"
"GO:0031323","GO:0031323","regulation of cellular metabolic process",446,0.595581090967405,1.03947991970166,0.175824175824176,0.673739065698865,0.644020249768288,351,"tags=26%, list=23%, signal=29%","Gata2/Elane/Tsc22d1/Pim2/F2r/Igtp/Irgm1/Mycn/Flt3/Slc7a5/Irf9/Bcl11a/Alox5/Sirpa/Il12a/Gfi1/Spp1/Fabp5/Ikzf2/Iigp1/Igfbp4/Hmga2/Cd34/Tnip3/Trim30a/Ccnd1/Cd74/Cdh1/Basp1/Oasl1/Rab38/Lipg/Myc/Thy1/Cebpe/Id2/Zfp36/Ptms/Itgb3/Lcn2/Dkkl1/Smad3/Nkx2-3/Satb1/Mef2c/Pcsk9/H1f0/Tcf4/Havcr2/Hmgn3/Vldlr/Arx/Tyrobp/Irf8/Gata3/Ccnd2/Hsd11b1/Meis1/S100a10/Socs1/Ak4/Socs3/Mmp8/Csf1r/Tfr2/Plxnb2/Tox/Vim/Il6st/Parp9/Csrp3/Ctr9/Dnmt3b/Prkcq/Klf4/Mn1/Oasl2/Sema7a/Calcoco1/Ceacam1/Rbpms/Eya2/Kit/Cd28/Lmna/Dusp10/Bnip3/Ptprn/Top2a/Klf9/Klf2/Aff3/Pde2a/Anxa1/Trim34a/Bcl2/Apln/Ptp4a3/Lax1/Myadm/Foxo1/Msi2/Tnfrsf1b/Gadd45a/Kdm5b/Dab2/Il27ra/Il6/Dach1/Ets1/Vcan/Tecpr1/C3ar1/Runx3/Camk2a/Ptger4/Ccl3/S100a9"
"GO:0045620","GO:0045620","negative regulation of lymphocyte differentiation",12,0.741333054533793,1.18998272535347,0.183299389002037,0.673805361305361,0.644083621057305,171,"tags=50%, list=11%, signal=45%","Flt3/Cd74/Id2/Pglyrp2/Pglyrp1/Socs1"
"GO:0006473","GO:0006473","protein acetylation",11,0.742995373612911,1.18708476927564,0.184615384615385,0.673805361305361,0.644083621057305,158,"tags=18%, list=10%, signal=16%","Gata2/Gata3"
"GO:0040014","GO:0040014","regulation of multicellular organism growth",11,0.742787181689382,1.18675214074216,0.184615384615385,0.673805361305361,0.644083621057305,61,"tags=27%, list=4%, signal=26%","Flt3/Socs2/Hmga2"
"GO:0002504","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",13,0.729973182452802,1.18006987838066,0.183943089430894,0.673805361305361,0.644083621057305,179,"tags=38%, list=12%, signal=34%","Cd74/Ifi30/H2-Eb1/Ctss/H2-Aa"
"GO:0031056","GO:0031056","regulation of histone modification",19,0.70496441931186,1.15806577488664,0.183098591549296,0.673805361305361,0.644083621057305,246,"tags=32%, list=16%, signal=27%","Gata2/Gfi1/Gata3/Ctr9/Dnmt3b/Lmna"
"GO:0043280","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process",18,0.704970904014888,1.15515213557719,0.18391959798995,0.673805361305361,0.644083621057305,130,"tags=28%, list=8%, signal=26%","F2r/Hip1/Myc/Tnfsf10/Smad3"
"GO:0070555","GO:0070555","response to interleukin-1",26,0.684967441941204,1.13977982450259,0.184184184184184,0.673805361305361,0.644083621057305,375,"tags=50%, list=24%, signal=39%","Ccl9/Sirpa/Il1r1/Ccl4/Ccl24/Ccl2/Ccl6/Anxa1/Saa3/Il6/Ccl3/Il1r2/Cx3cl1"
"GO:0006873","GO:0006873","cellular ion homeostasis",68,0.635520882109561,1.08936112916797,0.183816183816184,0.673805361305361,0.644083621057305,331,"tags=32%, list=21%, signal=27%","F2r/Fth1/Ccr2/Mt1/Spp1/Tgm2/Rab38/Myc/Thy1/Car2/Itgb3/Lcn2/Ccr1/Tfr2/Csrp3/Ccl2/Gp9/Bnip3/Bcl2/Ccr5/Tmem9/Ms4a2"
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation",73,0.633769319193584,1.08709275283193,0.184815184815185,0.673805361305361,0.644083621057305,405,"tags=45%, list=26%, signal=35%","Sirpa/Ccr2/Il12a/Cd74/Cd27/Thy1/Pdcd1lg2/Mef2c/Cd276/H2-Eb1/Havcr2/Tyrobp/Gata3/Cd83/Socs1/H2-Aa/Tox/Il6st/Prkcq/Ccl2/Cd28/Dusp10/Anxa1/Bcl2/Il27ra/Mpl/Cd59a/Il6/Runx3/Nfatc2/H2-DMa/Ccr7/Cd55"
"GO:0032743","GO:0032743","positive regulation of interleukin-2 production",10,0.746400092304369,1.19017686413863,0.194644696189495,0.674832135506293,0.645065103965163,274,"tags=70%, list=18%, signal=58%","Ccr2/Cd276/Pde4b/Cd83/Prkcq/Cd28/Anxa1"
"GO:0018394","GO:0018394","peptidyl-lysine acetylation",10,0.744150728722584,1.18659012758584,0.19773429454171,0.674832135506293,0.645065103965163,158,"tags=20%, list=10%, signal=18%","Gata2/Gata3"
"GO:0048147","GO:0048147","negative regulation of fibroblast proliferation",10,0.743907287289502,1.1862019465494,0.19773429454171,0.674832135506293,0.645065103965163,171,"tags=40%, list=11%, signal=36%","Fth1/Myc/Ifi30/Socs1"
"GO:0046916","GO:0046916","cellular transition metal ion homeostasis",12,0.738907198758111,1.18608875833067,0.186354378818737,0.674832135506293,0.645065103965163,178,"tags=42%, list=11%, signal=37%","Fth1/Mt1/Myc/Lcn2/Tfr2"
"GO:0046633","GO:0046633","alpha-beta T cell proliferation",11,0.739105410477598,1.18086976962023,0.196923076923077,0.674832135506293,0.645065103965163,243,"tags=45%, list=16%, signal=39%","Ccr2/Il12a/Myc/Prkcq/Cd28"
"GO:0006665","GO:0006665","sphingolipid metabolic process",13,0.727841636186251,1.17662403460996,0.190040650406504,0.674832135506293,0.645065103965163,237,"tags=38%, list=15%, signal=33%","Spns2/Sgms2/Psap/Naaa/Kit"
"GO:0002218","GO:0002218","activation of innate immune response",14,0.723576018749585,1.17412906668209,0.192697768762677,0.674832135506293,0.645065103965163,271,"tags=36%, list=18%, signal=30%","Casp6/Trim30a/Tyrobp/Ffar2/Ifi203"
"GO:0033619","GO:0033619","membrane protein proteolysis",13,0.725845645454032,1.17339732903058,0.197154471544715,0.674832135506293,0.645065103965163,3,"tags=8%, list=0%, signal=8%","Prtn3"
"GO:0072577","GO:0072577","endothelial cell apoptotic process",13,0.725417224048844,1.17270474578551,0.199186991869919,0.674832135506293,0.645065103965163,215,"tags=23%, list=14%, signal=20%","Gata2/Gata3/Ccl2"
"GO:2000351","GO:2000351","regulation of endothelial cell apoptotic process",13,0.725417224048844,1.17270474578551,0.199186991869919,0.674832135506293,0.645065103965163,215,"tags=23%, list=14%, signal=20%","Gata2/Gata3/Ccl2"
"GO:0001656","GO:0001656","metanephros development",15,0.715376706866272,1.16510175827988,0.194752774974773,0.674832135506293,0.645065103965163,279,"tags=33%, list=18%, signal=28%","Myc/Id2/Gata3/Aqp1/Bcl2"
"GO:0048565","GO:0048565","digestive tract development",17,0.709385781775146,1.15918938185192,0.188318227593152,0.674832135506293,0.645065103965163,279,"tags=41%, list=18%, signal=34%","Cdh1/Id2/Smad3/Nkx2-3/Il6st/Kit/Bcl2"
"GO:0032945","GO:0032945","negative regulation of mononuclear cell proliferation",17,0.706547244974979,1.15455100058847,0.192346424974824,0.674832135506293,0.645065103965163,225,"tags=35%, list=15%, signal=30%","Pdcd1lg2/Cd276/Havcr2/Tyrobp/H2-Aa/Ceacam1"
"GO:0050672","GO:0050672","negative regulation of lymphocyte proliferation",17,0.706547244974979,1.15455100058847,0.192346424974824,0.674832135506293,0.645065103965163,225,"tags=35%, list=15%, signal=30%","Pdcd1lg2/Cd276/Havcr2/Tyrobp/H2-Aa/Ceacam1"
"GO:0002224","GO:0002224","toll-like receptor signaling pathway",21,0.69761900351768,1.15421484367928,0.185929648241206,0.674832135506293,0.645065103965163,146,"tags=24%, list=9%, signal=22%","Rsad2/Gfi1/Tnip3/Trim30a/Havcr2"
"GO:0009416","GO:0009416","response to light stimulus",19,0.70210533497156,1.15336907299458,0.193158953722334,0.674832135506293,0.645065103965163,279,"tags=37%, list=18%, signal=31%","Elane/Il12a/Ccnd1/Id2/Aqp1/Kit/Bcl2"
"GO:0007266","GO:0007266","Rho protein signal transduction",21,0.692333242798769,1.14546952072916,0.197989949748744,0.674832135506293,0.645065103965163,205,"tags=19%, list=13%, signal=17%","F2r/Rhoj/F11r/Gpr4"
"GO:0071347","GO:0071347","cellular response to interleukin-1",24,0.682495736798259,1.13552574988021,0.195390781563126,0.674832135506293,0.645065103965163,375,"tags=50%, list=24%, signal=38%","Ccl9/Sirpa/Il1r1/Ccl4/Ccl24/Ccl2/Ccl6/Saa3/Il6/Ccl3/Il1r2/Cx3cl1"
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response",26,0.681810913615557,1.13452738901332,0.189189189189189,0.674832135506293,0.645065103965163,237,"tags=23%, list=15%, signal=20%","Gata2/Ccr2/Havcr2/Tyrobp/Lat2/Kit"
"GO:0016050","GO:0016050","vesicle organization",22,0.683941947175162,1.13391101865058,0.2,0.674832135506293,0.645065103965163,327,"tags=45%, list=21%, signal=36%","Samd9l/Cd34/Rab38/S100a10/Aqp1/Ptprn/Anxa1/Bcl2/Tmem9/Zdhhc15"
"GO:0042445","GO:0042445","hormone metabolic process",25,0.680900860790876,1.13229847465495,0.198198198198198,0.674832135506293,0.645065103965163,164,"tags=20%, list=11%, signal=18%","Cyp11a1/Gfi1/Spp1/Gata3/Hsd11b1"
"GO:0050868","GO:0050868","negative regulation of T cell activation",27,0.676599290905495,1.12977513909663,0.193806193806194,0.674832135506293,0.645065103965163,288,"tags=41%, list=19%, signal=34%","Ctsg/Cd74/Pdcd1lg2/Cd276/Havcr2/Socs1/H2-Aa/Ceacam1/Lgals3/Anxa1/Lax1"
"GO:0010952","GO:0010952","positive regulation of peptidase activity",27,0.676313331215787,1.12929764798401,0.194805194805195,0.674832135506293,0.645065103965163,130,"tags=22%, list=8%, signal=21%","Casp6/F2r/Hip1/Myc/Tnfsf10/Smad3"
"GO:1904064","GO:1904064","positive regulation of cation transmembrane transport",26,0.678164308926226,1.12845947074694,0.2002002002002,0.674832135506293,0.645065103965163,215,"tags=23%, list=14%, signal=20%","F2r/Ccr2/Thy1/Lcn2/Ctss/Ccl2"
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium",31,0.672243652979482,1.1283486339983,0.194805194805195,0.674832135506293,0.645065103965163,324,"tags=39%, list=21%, signal=31%","Mycn/Hmga2/Tgm2/Cdh1/Spint2/Myc/Socs3/Spint1/Col4a1/Bcl2/Kdm5b/Il6"
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion",30,0.67100113325665,1.12417555484279,0.1998001998002,0.674832135506293,0.645065103965163,288,"tags=40%, list=19%, signal=33%","Ctsg/Cd74/Pdcd1lg2/Cd276/Havcr2/Socs1/H2-Aa/Klf4/Ceacam1/Lgals3/Anxa1/Lax1"
"GO:0072593","GO:0072593","reactive oxygen species metabolic process",34,0.667470501343346,1.12376581019849,0.196803196803197,0.674832135506293,0.645065103965163,399,"tags=47%, list=26%, signal=36%","Mpo/Mycn/Alox5/Trim30a/Cybb/Lcn2/Tyrobp/Mmp8/Bnip3/Bcl2/Foxo1/Gadd45a/Ptger4/Ddit4/Itgam/Fyn"
"GO:0006914","GO:0006914","autophagy",44,0.654329324260358,1.10934183086518,0.191808191808192,0.674832135506293,0.645065103965163,297,"tags=27%, list=19%, signal=23%","Pim2/Igtp/Irgm1/Slc7a5/Iigp1/Trim30a/Irf8/S100a8/Bnip3/Trim34a/Bcl2/Foxo1"
"GO:0061919","GO:0061919","process utilizing autophagic mechanism",44,0.654329324260358,1.10934183086518,0.191808191808192,0.674832135506293,0.645065103965163,297,"tags=27%, list=19%, signal=23%","Pim2/Igtp/Irgm1/Slc7a5/Iigp1/Trim30a/Irf8/S100a8/Bnip3/Trim34a/Bcl2/Foxo1"
"GO:0002768","GO:0002768","immune response-regulating cell surface receptor signaling pathway",46,0.653067098316898,1.10874213447411,0.186813186813187,0.674832135506293,0.645065103965163,403,"tags=50%, list=26%, signal=38%","Klhl6/Clec4d/Thy1/Mef2c/Cd276/Pde4b/Tyrobp/Gata3/Lat2/Ffar2/Lgals3/Kit/Cd28/Bcl2/Lax1/Tec/Ms4a2/C3ar1/Plscr2/Clec4e/Nfatc2/Fyn/Ccr7"
"GO:0030198","GO:0030198","extracellular matrix organization",46,0.651884955830367,1.10673515665033,0.197802197802198,0.674832135506293,0.645065103965163,336,"tags=37%, list=22%, signal=30%","Ctsg/Spint2/Itgb3/Smad3/Ctss/Mmp8/Spint1/Fscn1/Col4a1/Lgals3/Olfml2b/Crtap/Tgfbi/Tnfrsf1b/Col18a1/Il6/Ets1"
"GO:0043062","GO:0043062","extracellular structure organization",46,0.651884955830367,1.10673515665033,0.197802197802198,0.674832135506293,0.645065103965163,336,"tags=37%, list=22%, signal=30%","Ctsg/Spint2/Itgb3/Smad3/Ctss/Mmp8/Spint1/Fscn1/Col4a1/Lgals3/Olfml2b/Crtap/Tgfbi/Tnfrsf1b/Col18a1/Il6/Ets1"
